target.x;target.y;delta.x;delta.y
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-1;on
480;150;1;-4;on
480;150;2;-2;on
480;150;1;-1;on
480;150;0;-2;on
480;150;2;-3;on
480;150;3;0;on
480;150;3;-1;on
480;150;3;-2;on
480;150;2;-1;on
480;150;3;0;on
480;150;4;-3;on
480;150;4;-3;on
480;150;2;0;on
480;150;2;-1;on
480;150;3;-3;on
480;150;4;-1;on
480;150;3;-2;on
480;150;2;-2;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-4;on
480;150;3;-3;on
480;150;1;0;on
480;150;0;-2;on
480;150;1;-3;on
480;150;1;-2;on
480;150;1;-1;on
480;150;0;-2;on
480;150;0;-2;on
480;150;1;-2;on
480;150;0;-1;on
480;150;2;-5;on
480;150;1;-2;on
480;150;0;-1;on
480;150;0;-2;on
480;150;2;-3;on
480;150;2;-1;on
480;150;1;-1;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-1;on
480;150;1;-4;on
480;150;2;-4;on
480;150;0;-2;on
480;150;0;-3;on
480;150;1;-5;on
480;150;2;-5;on
480;150;1;-4;on
480;150;0;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;3;-6;on
480;150;3;-4;on
480;150;2;-2;on
480;150;2;-4;on
480;150;3;-5;on
480;150;4;-3;on
480;150;3;-5;on
480;150;3;-5;on
480;150;3;-4;on
480;150;3;-3;on
480;150;3;-5;on
480;150;4;-6;on
480;150;2;-2;on
480;150;2;-3;on
480;150;3;-4;on
480;150;4;-4;on
480;150;4;-2;on
480;150;3;-4;on
480;150;3;-4;on
480;150;2;-3;on
480;150;2;-3;on
480;150;3;-4;on
480;150;4;-3;on
480;150;2;0;on
480;150;2;-1;on
480;150;2;-2;on
480;150;3;0;on
480;150;3;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;3;-2;on
480;150;4;-2;on
480;150;2;0;on
480;150;2;-1;on
480;150;3;-2;on
480;150;4;-1;on
480;150;3;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;4;-4;on
480;150;3;-1;on
480;150;2;-1;on
480;150;1;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;2;-1;on
480;150;1;-1;on
480;150;1;-1;on
480;150;1;0;on
480;150;1;-3;on
480;150;1;-2;on
480;150;-1;-1;on
480;150;-1;-1;on
480;150;0;-2;on
480;150;0;-1;on
480;150;0;-1;on
480;150;-1;-2;on
480;150;-1;-1;on
480;150;-1;-1;on
480;150;-1;-1;on
480;150;0;-3;on
480;150;1;-2;on
480;150;0;0;on
480;150;0;-1;on
480;150;1;-2;on
480;150;1;-1;on
480;150;1;-1;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;3;-5;on
480;150;1;-3;on
480;150;-1;-2;on
480;150;0;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;1;-4;on
480;150;1;-5;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-4;on
480;150;2;-5;on
480;150;1;-2;on
480;150;0;-1;on
480;150;0;-2;on
480;150;1;-3;on
480;150;1;-1;on
480;150;1;-1;on
480;150;1;-2;on
480;150;1;-2;on
480;150;1;-1;on
480;150;3;-5;on
480;150;1;-2;on
480;150;-1;-1;on
480;150;0;-3;on
480;150;2;-4;on
480;150;2;-3;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-2;on
480;150;2;-2;on
480;150;3;-5;on
480;150;3;-3;on
480;150;2;-1;on
480;150;2;-3;on
480;150;3;-4;on
480;150;4;-2;on
480;150;4;-4;on
480;150;4;-3;on
480;150;4;-3;on
480;150;4;-3;on
480;150;5;-5;on
480;150;5;-3;on
480;150;3;-1;on
480;150;3;-3;on
480;150;4;-4;on
480;150;5;-3;on
480;150;4;-3;on
480;150;3;-3;on
480;150;2;-3;on
480;150;2;-3;on
480;150;2;-4;on
480;150;3;-5;on
480;150;3;-4;on
480;150;1;-1;on
480;150;1;-3;on
480;150;1;-4;on
480;150;1;-2;on
480;150;1;-3;on
480;150;1;-5;on
480;150;1;-3;on
480;150;0;-3;on
480;150;2;-5;on
480;150;0;-3;on
480;150;-1;-2;on
480;150;0;-3;on
480;150;1;-4;on
480;150;1;-3;on
480;150;1;-4;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;1;-4;on
480;150;2;-4;on
480;150;1;-2;on
480;150;0;-2;on
480;150;1;-4;on
480;150;2;-3;on
480;150;3;-3;on
480;150;3;-4;on
480;150;3;-4;on
480;150;3;-3;on
480;150;4;-4;on
480;150;5;-5;on
480;150;3;-1;on
480;150;2;-2;on
480;150;3;-4;on
480;150;4;-4;on
480;150;4;-3;on
480;150;3;-4;on
480;150;3;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;4;-5;on
480;150;1;-2;on
480;150;0;-2;on
480;150;1;-4;on
480;150;2;-3;on
480;150;2;-3;on
480;150;1;-5;on
480;150;1;-4;on
480;150;0;-2;on
480;150;1;-4;on
480;150;2;-4;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;1;-4;on
480;150;2;-3;on
480;150;1;-3;on
480;150;1;-5;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;2;-5;on
480;150;1;-2;on
480;150;0;-1;on
480;150;0;-2;on
480;150;1;-2;on
480;150;1;-1;on
480;150;0;-1;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-1;on
480;150;2;-5;on
480;150;2;-3;on
480;150;0;-1;on
480;150;0;-3;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;1;-5;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-5;on
480;150;2;-3;on
480;150;0;-1;on
480;150;0;-3;on
480;150;2;-4;on
480;150;3;-3;on
480;150;3;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-2;on
480;150;3;-4;on
480;150;4;-4;on
480;150;3;-2;on
480;150;3;-3;on
480;150;4;-4;on
480;150;4;-3;on
480;150;3;-4;on
480;150;3;-4;on
480;150;4;-3;on
480;150;4;-4;on
480;150;4;-4;on
480;150;5;-4;on
480;150;3;-1;on
480;150;2;-3;on
480;150;3;-4;on
480;150;4;-3;on
480;150;4;-3;on
480;150;3;-3;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-4;on
480;150;1;-1;on
480;150;0;-3;on
480;150;1;-4;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-5;on
480;150;1;-3;on
480;150;0;-3;on
480;150;1;-5;on
480;150;1;-3;on
480;150;-1;-2;on
480;150;0;-3;on
480;150;1;-4;on
480;150;2;-2;on
480;150;2;-4;on
480;150;1;-4;on
480;150;1;-3;on
480;150;1;-2;on
480;150;0;-4;on
480;150;2;-5;on
480;150;1;-2;on
480;150;0;-1;on
480;150;1;-4;on
480;150;2;-4;on
480;150;2;-2;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;4;-5;on
480;150;3;-3;on
480;150;2;-2;on
480;150;2;-3;on
480;150;3;-3;on
480;150;4;-3;on
480;150;3;-4;on
480;150;3;-4;on
480;150;3;-4;on
480;150;3;-4;on
480;150;2;-4;on
480;150;4;-5;on
480;150;3;-3;on
480;150;2;-1;on
480;150;2;-3;on
480;150;3;-4;on
480;150;3;-3;on
480;150;2;-4;on
480;150;1;-4;on
480;150;1;-3;on
480;150;1;-3;on
480;150;2;-4;on
480;150;3;-4;on
480;150;1;-2;on
480;150;1;-2;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;1;-1;on
480;150;1;-3;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;1;-3;on
480;150;1;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;1;-2;on
480;150;1;-2;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;2;-4;on
480;150;2;-4;on
480;150;2;-3;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-3;on
480;150;2;-3;on
480;150;2;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;2;-3;on
480;150;2;-4;on
480;150;1;-4;on
480;150;0;-3;on
480;150;0;-3;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;1;-2;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-2;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-2;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;1;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;-1;-3;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;0;-2;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;-1;-2;on
480;150;-1;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;-1;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-2;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;0;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;0;-4;on
480;150;0;-4;on
480;150;0;-4;on
480;150;0;-4;on
480;150;0;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;1;-4;on
480;150;0;-4;on
480;150;0;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-2;-3;on
480;150;-2;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;-1;-3;on
480;150;0;-3;on
480;150;0;-3;on
480;150;0;-2;on
480;150;5;-7;on
480;150;5;-1;on
480;150;-2;6;on
480;150;-2;0;on
480;150;-2;-8;on
480;150;0;-5;on
480;150;0;0;on
480;150;1;-2;on
480;150;-1;-5;on
480;150;-2;-3;on
480;150;-1;-2;on
480;150;-1;-4;on
480;150;-1;-5;on
480;150;0;-4;on
480;150;2;-4;on
480;150;1;-5;on
480;150;0;-5;on
480;150;0;-6;on
480;150;0;-5;on
480;150;1;-5;on
480;150;2;-6;on
480;150;2;-6;on
480;150;1;-5;on
480;150;1;-5;on
480;150;1;-7;on
480;150;1;-8;on
480;150;2;-7;on
480;150;2;-8;on
480;150;1;-10;on
480;150;1;-10;on
480;150;1;-9;on
480;150;2;-9;on
480;150;1;-8;on
480;150;1;-8;on
480;150;1;-8;on
480;150;1;-9;on
480;150;1;-9;on
480;150;1;-9;on
480;150;2;-9;on
480;150;1;-9;on
480;150;1;-10;on
480;150;0;-8;on
480;150;0;-7;on
480;150;0;-8;on
480;150;0;-8;on
480;150;0;-6;on
480;150;-1;-5;on
480;150;-1;-5;on
480;150;-1;-5;on
480;150;0;-5;on
480;150;0;-5;on
480;150;0;-5;on
480;150;0;-5;on
480;150;0;-4;on
480;150;4;-8;on
480;150;8;-5;on
480;150;-2;6;on
480;150;-3;1;on
480;150;-3;-8;on
480;150;-1;-8;on
480;150;0;-1;on
480;150;0;-2;on
480;150;-2;-6;on
480;150;-3;-4;on
480;150;-3;-2;on
480;150;-3;-2;on
480;150;-3;-5;on
480;150;-3;-4;on
480;150;-1;-3;on
480;150;-2;-3;on
480;150;-3;-3;on
480;150;-3;-3;on
480;150;-3;-3;on
480;150;-2;-5;on
480;150;-2;-5;on
480;150;-2;-5;on
480;150;-2;-5;on
